0,1,2
"<p><strong>Join us for Dorian Hairston and Katerina Stoykova discussing and signing&nbsp;<em>Pretend the Ball is Named Jim Crow: The Story of Josh Gibson</em>&nbsp;and&nbsp;<em>Between a Bird Cage and a Bird House</em>. Optional RSVP is below, but not required to attend the event.</strong></p><p>&nbsp;</p><p><strong><em>Pretend the Ball Is Named Jim Crow: The Story of Josh Gibson</em>&nbsp;by Dorian Hairston</strong></p><p>Joshua ""Josh"" Gibson (1911–1947) is a baseball legend―one of the greatest power hitters in the Negro Leagues, and in all of baseball history. At the height of his career, this trailblazing athlete suffered grueling physical ailments, lost his young wife who died giving birth to their twins, and endured years of Jim Crow–era segregation and discrimination―all the while breaking records on the ball field.</p><p>Dorian Hairston's debut poetry collection explores the Black American experience through the lens of Gibson's life and seventeen-year baseball career, which culminated in his posthumous election to the Baseball Hall of Fame in 1972. Hairston brilliantly reconstructs the personas of Gibson and others in his orbit whose encounters with white supremacy interweave with the inevitability of losing loved ones. By alternating between the perspectives of Gibson, members of his family, and contemporary Black baseball players, Hairston captures the complexity and the pain of living under the oppressive weight of grief and racial discrimination.</p><p>Emotive, prescient, and absorbing, these powerful poems address social change, culture, family, race, death, and oppression―while honoring and giving voice to Gibson and a voiceless generation of African Americans.</p><p>&nbsp;</p><p><strong>Dorian Hairston</strong>&nbsp;is a poet, scholar, and former University of Kentucky baseball player from Lexington, Kentucky. He is a member of the Affrilachian Poets and his work has appeared in&nbsp;<em>Shale</em>,&nbsp;<em>Anthology of Appalachian Writers</em>, and&nbsp;<em>pluck!</em></p><p>&nbsp;</p><p><strong><em>Between a Bird Cage and a Bird House: Poems</em>&nbsp;by Katerina Stoykova</strong></p><p>The fall of the Iron Curtain in the early 1990s ushered in a new tide of European immigrants to the United States. These populations, which hailed primarily from Eastern Europe and the former Soviet Union, were largely adrift in America's cultural melting pot. Laden with their belongings and informed by their experiences, these immigrants became citizens of a new diaspora searching for space to exist in their adopted home.</p><p>In Between a Bird Cage and a Bird House, author Katerina Stoykova follows that which ""calls / the roaming mind / looking for land"" with the shell of her homeland at her back. Through themes of domestic abuse, the death of a parent, the loss of a friend, and the search for cultural identity, the poems in this collection transcend the borders of language and nation-states. As a Bulgarian immigrant, Stoykova weighs the differences between safety and captivity, exploring how one can feel sheltered yet still not feel at home.</p><p>Through a series of addresses to her new domestic partner, America, the speaker in this collection expresses gratitude while simultaneously interrogating the landscape that has come to ""home"" her. With every line of verse, Stoykova's unique grasp on the turns of the English language brings a fresh perspective to immigrant identity and lays bare the terrifying and thrilling duality of living between two cultures.</p><p>&nbsp;</p><p><strong>Katerina Stoykova</strong>&nbsp;is an author, editor, teacher, and translator from Bulgaria. She immigrated to the United States in 1995, publishing several poetry books in English and Bulgarian since her arrival. Her book&nbsp;<em>Second Skin</em>&nbsp;was awarded a grant from the European Commission to be translated and published in English. In 2010 she launched an independent literary press, Accents Publishing.</p>",{literary arts},"[""literary-arts"",""talk"",""music"",""film"",""gallery"",""dance"",""theater"",""comedy"",""festival""]"
"<p>Join Sequoia and the Lex Center for Creative ReUse for a hands-on printing workshop!</p><p><span style=""color: rgb(51, 51, 51);"">This workshop is designed for artists of all levels. Guided by the experienced and talented Sequoia, participants will delve into the world of Gelli Printing - a form of monotype printmaking using a flexible plate. You'll walk away with your own unique print, and a new set of skills to continue exploring this exciting art form. Beginners and seasoned art-makers alike will enjoy this workshop.</span></p>",{craft},"[""art"",""workshop"",""printmaking"",""monotype"",""gelli-printing"",""hands-on"",""creative"",""reuse""]"
"<p class=""ql-align-justify""><strong><u>The Kentucky Bar Foundation Presents </u><em><u>An Evening with Goose</u></em></strong></p><p class=""ql-align-justify"">Community members and businesses are invited to join the <a href=""https://kybarfoundation.org/"" rel=""noopener noreferrer"" target=""_blank"">Kentucky Bar Foundation</a> (KBF) at <em>An Evening With Goose,</em> featuring Jack “Goose” Givens, member of the 1978 NCAA National Championship winning Kentucky Wildcats. Goose will share candid stories about the ’78 championship and beyond.&nbsp;</p><p class=""ql-align-justify"">The event will take place on Wednesday, March 6, 2024 from 5:30-7:30 pm at the Hilton Lexington Downtown, 369 W. Main St., just before the Vanderbilt game. While enjoying cocktails and appetizers, attendees will hear from Goose in a Q&amp;A format with the opportunity to ask questions. </p><p class=""ql-align-justify"">Tickets are only $25 and must be purchased by Monday, March 4, 2024. For more details and to purchase tickets, visit https://goosekbf.eventbrite.com or contact KBF Program Manager Gwen Smallenburg at gsmallenburg@kybar.org.&nbsp;</p><p class=""ql-align-justify"">All proceeds will benefit the KBF, which serves as the charitable arm of Kentucky's legal community. Organizations in central Kentucky that have received KBF support include Children’s Advocacy Center of the Bluegrass, Legal Aid of the Bluegrass, Kentucky Refugee Ministries, Maxwell Street Legal Clinic, Micah Legal Services, and The Nest.</p><p class=""ql-align-justify"">&nbsp;</p><p><br></p>",{talk},"[""talk"",""sports"",""fundraiser""]"
"<p>The Great American Brass Band Festival is a FREE, family event held annually in beautiful Danville, Kentucky on the campus of Centre College and downtown Danville. 2024 will be our 34th festival and every year has been made possible by the generous donations of our sponsors, donors and volunteers.</p><p>See the schedule <a href=""https://gabbf.org/2024-festival-info"" rel=""noopener noreferrer"" target=""_blank"">here</a>.</p>",{music},"[""music"",""festival"",""brass-band"",""free"",""family-friendly""]"
"<p>Sayre school visual art classes explored the connection between humans and nature, the physical beauty of the earth and our presence in this ever-changing world. Art teachers Josey Owens, Althea Wiggs, Bill Berryman, and Anne Allen inspired students to create artworks that reflect humanity within the natural world.</p>","{gallery,art}","[""gallery"",""visual-arts"",""nature"",""humanity""]"
<p>Doors 7pm / Show 8pm</p><p>This is an 18+ event.</p>,{comedy},"[""music"",""18+""]"
"<p>Join us for the second concert of the <strong>Between the Vines Concert Series</strong>, featuring <strong>TeeDee Young</strong> &amp; <strong>Treyvon King</strong>!</p><p>Tee Dee Young is a blues legend in his own time. He has definitely got the blues and he loves ""firing down on that guitar"". While playing his own unique style of the Blues, his dynamic stage presence, exciting harmony and energy will put you in the mood for dancing! Tee Dee is a native of Lexington, Kentucky. He has been performing and playing for audiences for 54 years.</p>",{music},"[""music"",""blues"",""concert"",""festival""]"
"<p>Join Tessa and the Lex Center for Creative ReUse for a mid-level crochet course!</p><p>This hands-on workshop will guide you through the process of creating your very own Crochet Hexagon Granny Square Cardigan. Tessa will provide step by step instructions on how to crochet a hexagon granny square, form the hexagon into a cardigan, and add finishing touches to your creation. Participants should already know how to do chain, single crochet, and double crochet stitches.</p><p>Whether you're interested in crafting your own clothing or looking for a creative outlet, this workshop is for you!</p>",{craft},"[""crafts"",""crochet"",""workshop"",""fiber-arts"",""clothing"",""hands-on"",""creative""]"
"<p>Oh, a black light drag show? That sounds like an electrifying experience! So come join us for Sunday Drag Service Glow Party!!!</p><p>Everything glows under the magical black light. The drag performers would be adorned in vibrant, fluorescent costumes and makeup that come to life in the glow. The whole atmosphere would be pulsing with energy and excitement. It's a visual feast that you won't want to miss!</p>",{drag},"[""drag"",""music"",""comedy"",""theater"",""glow"",""blacklight"",""party"",""festival""]"
"<p>Join the artists of the Lex Center for Creative ReUse for an afternoon of boozy social crafting at Rock House Brewing!</p><p>Bring your own project, or play around with the supplies we bring along.</p><p>We can't wait to see what you make!</p>",{craft},"[""gallery"",""music"",""festival"",""crafts"",""social""]"
"<p>Join Rebecca and the Lex Center for Creative ReUse for our Eraser Carving &amp; Printing workshop!</p><p><span style=""color: rgb(51, 51, 51);"">Eraser carving is a wonderful way to enter the world of making your own stamps, and a great starter skill for lino cutting.&nbsp;With an eraser, you can carve a tiny work of art and print it again and again.</span></p><p><span style=""color: rgb(51, 51, 51);"">Supplies and instruction will be provided. This workshop is suitable for beginners.</span></p>",{craft},"[""workshop"",""art"",""printmaking"",""gallery""]"
<p>An exhibit of pottery in forms familiar and unexpected.</p>,{gallery},"[""gallery"",""pottery"",""art"",""exhibit""]"
"<p><span style=""color: rgb(5, 5, 5);"">9PM! $5! 21+</span></p>",{music},"[""music"",""comedy"",""21+""]"
<p>Kitchen opens at 5pm.</p><p>Band starts at 8pm</p>,{music},"[""music""]"
"<p>ft. Hot Brown Smackdown, Blind Corn Liquor Pickers, &amp; Solid Rock'it Boosters</p><p>Indoor show</p><p>All ages</p><p>Doors | 7:00 PM Show | 8:00 PM</p>",{music},"[""music"",""festival"",""indoor"",""all-ages""]"
"<p>w/ Joe Clark &amp; The Peacemakers, Moonlight Mile, Whitney &amp; Ray</p><p>Indoor show</p><p>All ages</p><p>Doors 5:00 PM | Show 6:00 PM</p>",{music},"[""music"",""indoor"",""all-ages""]"
"<p>Contra Dance with caller TBA and band Mixed Nuts</p><p>See website for COVID requirements, if any</p><p>(Beginner lesson 7:30-8:00 PM)</p><p>Information: 859-552-5433 or event website</p><p>Lexington Traditional Dance Association</p><p><br></p>",{dance},"[""dance"",""music"",""festival"",""traditional""]"
"<p>Contra Dance with caller TBA and open band (pick-up musicians welcome)</p><p>See website for COVID requirements, if any</p><p>(Beginner lesson 7:30-8:00 PM)</p><p>Information: 859-552-5433 or event website</p><p>Lexington Traditional Dance Association</p>",{dance},"[""dance"",""music"",""festival""]"
"<p>Superstars come and go. Cher is forever. For six straight decades, only one unstoppable force has flat-out dominated popular culture — breaking down barriers, pushing boundaries, and letting nothing and no one stand in her way.&nbsp;THE CHER SHOW&nbsp;is the Tony Award-winning musical of her story, and it's packed with so much Cher that it takes three women to play her: the kid starting out, the glam pop star, and the icon.</p><p>THE CHER SHOW&nbsp;is 35 smash hits, six decades of stardom, two rock-star husbands, a Grammy®, an Oscar®, an Emmy®&nbsp;and enough Tony Award-winning Bob Mackie gowns to cause a sequin shortage in New York City, all in one unabashedly fabulous new musical that will have you dancing in the&nbsp;aisles!</p>","{theater,music}","[""music"",""theater"",""pop"",""biographical"",""concert"",""iconic""]"
"<p><strong>Sam Morril</strong> is one of the fastest-rising stand-up comics in New York City and one of the best joke writers in the scene today. He was a regular on Comedy Central's <em>This Week at the Comedy Cellar</em>, where he appeared frequently when not touring cities across the nation. He was named one of Comedy Central's Comics to Watch in 2011 and has performed multiple stand-up sets on <em>The Late Show with Stephen Colbert</em>, <em>The Late, Late Show with James Corden</em> and <em>Conan</em>. He's also had stints on <em>Last Comic Standing</em>, <em>America's Got Talent</em>, <em>@midnight with Chris Hardwick</em>, and <em>Inside Amy Schumer</em>. Morril can be heard on the podcast <em>We Might Be Drunk</em> with co-host Mark Normand and seen on Netflix's <em>That's My Time with David Letterman</em>. His special, <em>Same Time Tomorrow</em>, can also be streamed on Netflix.</p><p><strong><em>TICKETS ARE NON-REFUNDABLE - ALL SALES ARE FINAL</em></strong></p><p>Doors open 30 minutes prior to the show</p><p>All shows are 18 and up with ID</p><p>One Drink Minimum, Must be 21 with valid ID to purchase alcohol.</p>",{comedy},"[""comedy"",""stand-up"",""netflix"",""tour""]"
"<p class=""ql-align-center""><strong>This is your LAST CHANCE to see this amazing show before we close for winter break! </strong>Join us FRI night for refreshments during LexArts HOP &amp; meet Lexington artist Monica Anne Pipia during our reception for ""The Horse in Myth and Legend""&nbsp;</p><p class=""ql-align-center""><strong>​</strong></p><p class=""ql-align-center""><strong>In this whimsical equine art show, Monica Pipia explores her fascination with the myth and legend of Horses from the earliest artifacts uncovered.&nbsp;The Horse has inspired human beings from the dawn of time.&nbsp;It's in our DNA to admire and identify with the Horse and its spirit of freedom and magical powers.</strong></p><p class=""ql-align-center""><br></p><p class=""ql-align-center""><strong>Monica is a Modern Primitive Self Taught Artist using Acrylic on Gallery Wrapped Canvas, and her unique method is informed by her Bachelors of Science degree in Biology/Chemistry.&nbsp;Her works are in the permanent collection of the Kentucky Folk Art Center, she was the solo Artist at the Kentucky Three Day Event in 2022 and 2023, and she has received an Andy Warhol Fellowship Award.&nbsp;</strong></p><p><br></p>",{gallery},"[""gallery"",""art"",""equine"",""myth"",""legend"",""reception"",""whimsical"",""modern-primitive"",""self-taught"",""acrylic""]"
"<p>A FREE Latin Party &amp; Social at one of Lexington's favorite Breweries, Blue Stallion Brewing Co, in partnership with Lexington's Premier Salsa &amp; Latin Dance Studio: The Salsa Center.</p><ul><li>8:00 PM: FREE Dance Lesson in Salsa, Bachata or Kizomba! Perfect for brand new dancers or social dancers who want to warm up with some fresh patterns for the evening social.</li><li>8:45 PM: Lots of Social dancing, mingling and grooving! Check out the bar for some favorite brews. Dancing until 11:00 pm! More info about Brew &amp; Grooving at Blue Stallion.</li></ul><p>This dance event is FREE! Bring your friends &amp; let's cut a rug over some tasty Brews.</p><p>The Salsa Center Latin dance instructors will be showing some Caribbean dance moves to help you get started.</p><p>The music will be playing and the dance floor will be ready for Tropical dancing to the Salsa, Merengue, Bachata, Kizomba, and more!</p><p>This event is open and welcoming to new dancers &amp; seasoned dancers alike.</p><p>Food Options Onsite: Located inside the Blue Stallion Brewery. Try the ""Yearling Kitchen"" new kitchen menu.</p>",{dance},"[""music"",""dance"",""latin"",""social"",""festival"",""brewery""]"
<p>Support TBA</p><p>Indoor show</p><p>All ages</p><p>Doors 7:00 PM | Show 8:00 PM</p>,{music},"[""music"",""indoor"",""all-ages""]"
,{music},"[""music"",""rock"",""concert""]"
"<p><span style=""color: rgb(0, 0, 0);"">Getting mail from a friend is so nice! Getting a one-of-a-kind piece of art in the mail from a friend is even more nice! At this workshop, we’ll be using magazine cuttings, stickers, scrapbook paper, and accents to make personality-packed greeting cards.</span></p><p>Come join Annabel &amp; Oliver at the Lex Center for Creative ReUse for a fun, relaxing, and creative evening making collage-style cards.&nbsp;Make as many as you like!&nbsp;</p><p>This course is beginner-friendly and all materials are provided.&nbsp;We look forward to creating alongside you!</p>",{craft},"[""workshop"",""crafts"",""collage"",""greeting-cards"",""beginner-friendly"",""gallery""]"
