0,1,2
"<p>By Kate Hamill,&nbsp;adapted from the novel by Louisa May Alcott</p><p>""You can be lonely in a crowd, if it's not the right crowd,"" says Jo in this sparkling stage version of Louisa May Alcott's beloved novel about the March sisters. Playwright Kate Hamill (<em>The Wall Street Journal</em> 2021 Playwright of the Year) honors the spirit of Alcott's original story while freshly interpreting it for a new era. This adaptation will have audiences falling in love with Jo, Meg, Beth, and Amy all over again as they grow from young girls to little women.</p><p><em>LITTLE WOMEN was commissioned and originally produced by the Jungle Theater&nbsp;</em></p><p><em>(Sarah Rasmussen, Artistic Director), Minneapolis, MN; New York City premiere at Primary Stages (Andrew Leynse, Artistic Director; Shane Dr. Hudson, Executive Director; Casey Childs, Founder), June 2019; Developed at the Colorado New Play Festival, Steamboat Springs, June 2018.</em></p>",{theater},"ERROR: HttpException: Unable to get a valid response from third party tag provider: [
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:24:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""30000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:23:48Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a6facd50592e-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:23:32 GMT"",
            ""request-id"": ""req_01TfSF8tuFSJK2263YzVENRZ"",
            ""retry-after"": ""59"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""28779dbdb29f3b86e5b3769558263983"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_01TfSF8tuFSJK2263YzVENRZ"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    },
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:25:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""14000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:25:12Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a86e18de05a2-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:24:32 GMT"",
            ""request-id"": ""req_01XneTbqXrrVoFdBueFjx8n8"",
            ""retry-after"": ""59"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""1bcf0e1e9cd432e26d8784ccb31c575d"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_01XneTbqXrrVoFdBueFjx8n8"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    },
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:26:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""18000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:26:06Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a9ea8ba681ab-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:25:33 GMT"",
            ""request-id"": ""req_011LXSUdLws35f7NXwSXuWNV"",
            ""retry-after"": ""58"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""312166623a9a18651a0ea55e74eda8a3"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_011LXSUdLws35f7NXwSXuWNV"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    }
]"
"<p><span style=""color: rgb(5, 5, 5);"">String Band Sunday is hosted by Riley Logan featuring a rotating cast of local musicians! Every Sunday! Free!</span></p>","{music,Live music}","[""music"",""free"",""festival""]"
"<p>Chris Kattan is best known as one of the longest serving cast members on NBC’s <em>SATURDAY NIGHT LIVE</em>. In the 8 years Chris starred in the landmark late night program, he became best known for his characters ""Mango,"" ""Mr Peepers,"" and one of the ""Butabi Brothers"" opposite Will Ferrell which was such a hit that the sketch was adapted into the 1998 cult classic, <em>NIGHT AT THE ROXBURY</em>.</p><p>Kattan went on to star in <em>CORKY ROMANO</em> where he plays the black sheep son in a family of mobsters and played the villain in the Malcolm D. Lee film, <em>UNDERCOVER BROTHER</em>, opposite Eddie Griffin. Kattan starred as a series regular in the ABC hit series, <em>THE MIDDLE</em>, and recently had some memorable appearances in the Adam Sandler films <em>HOTEL TRANSYLVANIA</em> and <em>THE RIDICULOUS 6</em>.</p><p><strong><em>TICKETS ARE NON-REFUNDABLE - ALL SALES ARE FINAL</em></strong></p><p>Doors open 30 minutes prior to the show</p><p>All shows are 18 and up with ID</p><p>One Drink Minimum, Must be 21 with valid ID to purchase alcohol.</p>",{comedy},"[""comedy"",""talk"",""film"",""music""]"
"<p>Adele Givens has done it all! Adele was crowned winner of the Crown Royal Comedy competition in the city of Chicago on February 3rd 1990. Since that day Adele has realized that she was destined to become comedic royalty. Since then Adele has the rare ability to make you laugh, think, cry, and cringe all at the same time!! Her famous catch line ""I am SUCH a #$%@#% Lady"" has gone viral. Her work is popular and she can be heard on songs by Big Sean, Lil Kim, The Brat! Her bold and on point insights continue to delight and amaze her fans and peers alike. Popularity was swift with Adele winning many other competitions and securing the respect of comedy lovers everywhere. Almost immediately fans proclaimed Adele Givens the Queen of Comedy. The title is well deserved with such credits as Russell Simmons' Def Comedy Jam, The All Stars of Def Comedy Jam. Showtime at the Apollo. <em>The Oprah Winfrey show</em>. <em>HBO Comedy half-hour</em>, <em>Comedy Central Presents</em>, Queen Adele has certainly reigned supreme.</p><p><strong><em>TICKETS ARE NON-REFUNDABLE - ALL SALES ARE FINAL</em></strong></p><p>Doors open 30 minutes prior to the show</p><p>All shows are 18 and up with ID</p><p>One Drink Minimum, Must be 21 with valid ID to purchase alcohol.</p>",{comedy},"ERROR: HttpException: Unable to get a valid response from third party tag provider: [
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:24:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""32000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:23:45Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a6f9af5a057c-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:23:32 GMT"",
            ""request-id"": ""req_01FjXqG5HzTJi8AmhCqxwckC"",
            ""retry-after"": ""59"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""f3f5b42a91fad5f0e58e075b103b7503"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_01FjXqG5HzTJi8AmhCqxwckC"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    },
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:25:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""22000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:25:00Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a8723e312d0e-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:24:33 GMT"",
            ""request-id"": ""req_01UE1k6PwoPJ3wBtjWCNF9sc"",
            ""retry-after"": ""58"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""97824687994efc78508fdc8b0c8f12e9"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_01UE1k6PwoPJ3wBtjWCNF9sc"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    },
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:26:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""12000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:26:14Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a9e3ffc71ff7-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:25:32 GMT"",
            ""request-id"": ""req_017bZbehAu8r4RncMBjEMau7"",
            ""retry-after"": ""59"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""f83e17018d3c1c06a29e148225cdd3a0"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_017bZbehAu8r4RncMBjEMau7"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    }
]"
"<p>The Bradley family's church Christmas Pageant is always the same, year after year – until the Herdmans show up! With ""the worst kids in the world"" taking the lead roles, this year's Pageant will be a total disaster. But it might just be the year when the rambunctious, rag-tag Herdmans help their community see Christmas in a whole new way, and prove that even ""the worst kids in the world"" can change it for the better.</p><p>Ages 6+</p><p><em>Saturday, December 2nd 7pm show is pay-what-you-will</em></p>","{theater,children}","[""theater"",""comedy"",""christmas"",""family"",""church""]"
<p>w/ The Bibelhauser Brothers</p><p>Indoor show</p><p>All ages</p><p>Doors 7:00 PM | Show 8:00 PM</p>,{music},"[""music"",""indoor-show"",""all-ages""]"
<p>18 and up</p><p>Doors: 7:00PM // Show: 8:00PM</p>,{music},"[""music"",""18-and-up""]"
"<p><span style=""color: rgb(51, 51, 51);"">Join Cagle and Sharon at the Lex Center for Creative Reuse to further build your knitting skills!</span></p><p><span style=""color: rgb(51, 51, 51);"">Together we'll follow a pattern to start knitting a stylish headband. Supplies and instruction will be provided.</span></p><p><span style=""color: rgb(51, 51, 51);"">Students should know how to cast on, knit, and purl confidently before attending this class.</span></p>",{craft},"[""music"",""knitting"",""craft"",""workshop""]"
<p>Indoor show</p><p>21+</p><p>Doors 8:00 PM | Show 8:00 PM</p>,{music},"[""music"",""indoor"",""21+""]"
<p>w/ Restless Leg String Band</p><p>Indoor show</p><p>All ages</p><p>Doors 7:00 PM | Show 8:00 PM</p>,{music},"[""music"",""indoor"",""all-ages""]"
"<p>John Hee Taek Chae: <em>A Dark and Bloody Ground</em></p><p>Opening Reception Friday November 17th, 6-8PM</p><p><br></p><p>We are excited to announce our upcoming exhibition, John Hee Taek Chae: <em>A Dark and Bloody Ground</em>, opening at Institute 193 at 215 North Limestone on November 17th. We hope you can join us for the opening reception on Friday, 6-8PM. </p><p><br></p><p>John Hee Taek Chae's <em>A Dark and Bloody Ground</em> echoes the distant past, blending historic residues to illustrate an imaginary homecoming. He explores our collective of mutating stories, challenging the sense of lack that drives so many to pack up and start over again. Chae's materials echo these cycles: the wooden frames supporting each artwork are recycled from a previous body of work; patchwork canvases are printed with cyanotype, yielding vague and hazy maps and landscapes in rich, fluid blue. Chae merges historic maps, East Asian brush paintings, Western oil paintings, and photos of wooden masks. Mutations abound, and chaos is organized into an uncanny equilibrium. </p>","{gallery,art}","[""gallery"",""art-exhibition"",""opening-reception"",""cyanotype"",""mixed-media"",""maps"",""landscapes"",""history"",""east-asian"",""western"",""masks"",""recycled-materials""]"
"<p>Join Renée and the Lex Center for Creative ReUse for our monthly Needle Felting class. This month we'll be making squirrels!</p><p>Needle Felting is a great craft for creating beautiful, soft, sculptural work, AND for reducing stress. This workshop will include both supplies and instruction. More supplies will be available for purchase at the end of the class.</p><p>This class is suitable for both newbies and experienced crafters!</p>",{craft},"ERROR: HttpException: Unable to get a valid response from third party tag provider: [
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:24:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""30000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:23:47Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a6fa595f0596-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:23:32 GMT"",
            ""request-id"": ""req_012k2JVmHZTkJrxVMoNb8U7Q"",
            ""retry-after"": ""59"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""7595219583a7b5f18bd6909be6ddae3b"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_012k2JVmHZTkJrxVMoNb8U7Q"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    },
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:26:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""0"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:26:31Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55a9de2c713ade-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:25:31 GMT"",
            ""request-id"": ""req_01EiRGndmCw4hTkMxZHZdCfy"",
            ""retry-after"": ""60"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""974142f444249f105fb6da1fbbb6f41a"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_01EiRGndmCw4hTkMxZHZdCfy"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    },
    {
        ""status"": 429,
        ""headers"": {
            ""anthropic-ratelimit-requests-limit"": ""50"",
            ""anthropic-ratelimit-requests-remaining"": ""0"",
            ""anthropic-ratelimit-requests-reset"": ""2024-08-18T23:26:31Z"",
            ""anthropic-ratelimit-tokens-limit"": ""40000"",
            ""anthropic-ratelimit-tokens-remaining"": ""6000"",
            ""anthropic-ratelimit-tokens-reset"": ""2024-08-18T23:26:28Z"",
            ""cf-cache-status"": ""DYNAMIC"",
            ""cf-ray"": ""8b55aa046bd9c9a7-IAD"",
            ""connection"": ""keep-alive"",
            ""content-length"": ""350"",
            ""content-type"": ""application/json"",
            ""date"": ""Sun, 18 Aug 2024 23:25:37 GMT"",
            ""request-id"": ""req_01Lot2zujtxk9Q9urdT6bagg"",
            ""retry-after"": ""54"",
            ""server"": ""cloudflare"",
            ""via"": ""1.1 google"",
            ""x-cloud-trace-context"": ""a3819818ae2dca1d05e192499583749d"",
            ""x-robots-tag"": ""none"",
            ""x-should-retry"": ""true""
        },
        ""request_id"": ""req_01Lot2zujtxk9Q9urdT6bagg"",
        ""error"": {
            ""type"": ""error"",
            ""error"": {
                ""type"": ""rate_limit_error"",
                ""message"": ""Number of requests has exceeded your per-minute rate limit (https://docs.anthropic.com/en/api/rate-limits); see the response headers for current usage. Please try again later or contact sales at https://www.anthropic.com/contact-sales to discuss your options for a rate limit increase.""
            }
        }
    }
]"
